category,overall_pvalue,video1pvalue,video2pvalue,video3pvalue,video4pvalue,video5pvalue,video6pvalue,video7pvalue,video8pvalue,video1concordance,video2concordance,video3concordance,video4concordance,video5concordance,video6concordance,video7concordance,video8concordance,video1mean,video2mean,video3mean,video4mean,video5mean,video6mean,video7mean,video8mean,video1sd,video2sd,video3sd,video4sd,video5sd,video6sd,video7sd,video8sd
132.0,0.0,0.13220000000000001,0.2389,0.35880000000000001,0.23799999999999999,0.42099999999999999,0.37390000000000001,0.43919999999999998,0.0147,0.87098765432098768,0.89444444444444449,0.84063492063492062,0.86006006006006008,0.91254480286738349,0.933968253968254,0.95111111111111113,0.94791666666666663,0.069444444444444448,0.056250000000000001,0.082857142857142851,0.072972972972972977,0.045161290322580643,0.034285714285714287,0.025000000000000001,0.028125000000000001,0.25420840580171006,0.23040385738958452,0.27566616900645224,0.26009213403803416,0.20765776696040109,0.18196209517817896,0.15612494995995993,0.16532992583014122
133.0,0.0,0.18379999999999999,0.0,0.00040000000000000002,0.0001,0.13220000000000001,0.00080000000000000004,0.0,0.00029999999999999997,0.78703703703703709,0.7416666666666667,0.87238095238095237,0.89069069069069073,0.97562724014336921,0.90095238095238095,0.90500000000000003,0.89444444444444449,0.11944444444444445,0.18124999999999999,0.071428571428571425,0.064864864864864868,0.012903225806451613,0.057142857142857141,0.057500000000000002,0.0625,0.32431076012954374,0.38522517765587438,0.25753937681885636,0.24628725945717875,0.11285713344861874,0.23211538298959891,0.23279551112510738,0.24206145913796356
134.0,0.15890000000000001,0.1159,1.0,1.0,1.0,1.0,0.14360000000000001,0.47310000000000002,0.2873,0.9580246913580247,0.98124999999999996,0.99428571428571433,0.98918918918918919,0.99354838709677418,0.96698412698412695,0.88055555555555554,0.80763888888888891,0.022222222222222223,0.0093749999999999997,0.0028571428571428571,0.0054054054054054057,0.0032258064516129032,0.017142857142857144,0.0625,0.10312499999999999,0.14740554623801774,0.096369649656932968,0.053375833406484011,0.073322486304056952,0.056704502681441768,0.12980361933257767,0.24206145913796356,0.3041220715025465
135.0,0.23749999999999999,0.038199999999999998,0.50519999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.92716049382716048,0.93263888888888891,0.98285714285714287,0.99459459459459465,0.967741935483871,1.0,0.94499999999999995,0.96250000000000002,0.03888888888888889,0.034375000000000003,0.0085714285714285719,0.0027027027027027029,0.016129032258064516,0.0,0.0275,0.018749999999999999,0.19333014045894795,0.18219044808935511,0.092184376028009593,0.051917223546752836,0.12597176896623641,0.0,0.16353516441426291,0.13564084008881691
136.0,0.40360000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.070099999999999996,1.0,0.98888888888888893,0.94374999999999998,0.97714285714285709,0.97297297297297303,1.0,0.97714285714285709,0.90666666666666662,0.98124999999999996,0.0055555555555555558,0.028125000000000001,0.011428571428571429,0.013513513513513514,0.0,0.011428571428571429,0.050000000000000003,0.0093749999999999997,0.074328267556998062,0.16532992583014122,0.10629185850136157,0.11545951007185856,0.0,0.10629185850136157,0.21794494717703367,0.096369649656932968
137.0,0.0,0.0,0.0,0.053199999999999997,0.46679999999999999,1.0,0.0,0.65369999999999995,0.0,0.8364197530864198,0.73333333333333328,0.89650793650793648,0.94714714714714709,0.99354838709677418,0.79238095238095241,0.94111111111111112,0.91597222222222219,0.10833333333333334,0.22500000000000001,0.054285714285714284,0.027027027027027029,0.0032258064516129032,0.14000000000000001,0.029999999999999999,0.053124999999999999,0.31080093664952524,0.41758232721225164,0.2265806159189353,0.16216216216216217,0.056704502681441768,0.34698703145794946,0.1705872210923198,0.22428271082497644
138.0,0.9587,0.0055999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90061728395061724,1.0,1.0,0.99459459459459465,1.0,1.0,1.0,0.98124999999999996,0.052777777777777778,0.0,0.0,0.0027027027027027029,0.0,0.0,0.0,0.0093749999999999997,0.22358954347334153,0.0,0.0,0.051917223546752843,0.0,0.0,0.0,0.096369649656932968
139.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99444444444444446,0.99375000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.0027777777777777779,0.0031250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.052631375893045611,0.055814284685911722,0.0,0.0,0.0,0.0,0.0,0.0
141.0,0.0,0.0,0.0,0.00020000000000000001,0.0,0.0091999999999999998,0.0,0.00080000000000000004,0.0,0.61790123456790125,0.75138888888888888,0.62603174603174605,0.59759759759759756,0.91039426523297495,0.63682539682539685,0.5083333333333333,0.62777777777777777,0.26944444444444443,0.19375000000000001,0.24857142857142858,0.38378378378378381,0.048387096774193547,0.2742857142857143,0.39750000000000002,0.28125,0.44367120235876151,0.39523529384405942,0.43218476774336662,0.48630627292724249,0.21458281767177534,0.44615362962155736,0.48938098655342144,0.44960920531056747
142.0,0.0,1.0,0.0,0.00020000000000000001,0.0,1.0,0.0,0.0,0.0,0.97777777777777775,0.93819444444444444,0.86793650793650789,0.70150150150150148,0.98709677419354835,0.81523809523809521,0.69999999999999996,0.77638888888888891,0.011111111111111112,0.040625000000000001,0.074285714285714288,0.24054054054054055,0.0064516129032258064,0.15142857142857144,0.28499999999999998,0.16250000000000001,0.10482201257840672,0.19741988090108858,0.26223528927048606,0.42741173228750418,0.080062410619295865,0.35846611999416828,0.45141444372106659,0.36890886408434265
143.0,0.0,0.68420000000000003,0.0,0.0,0.0,0.00040000000000000002,0.0,0.0,0.0001,0.87283950617283945,0.90625,0.77269841269841266,0.70630630630630631,0.93763440860215053,0.76063492063492066,0.67888888888888888,0.76597222222222228,0.066666666666666666,0.059374999999999997,0.14857142857142858,0.22432432432432434,0.035483870967741936,0.16285714285714287,0.23499999999999999,0.14687500000000001,0.24944382578492943,0.23632521950693289,0.35566551587646711,0.41713657456612419,0.18499936721212476,0.3692352825469839,0.4239988207530771,0.35398126274564307
144.0,0.62880000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1542,1.0,0.99375000000000002,1.0,0.98378378378378384,1.0,0.97714285714285709,0.90666666666666662,0.97638888888888886,0.0,0.0031250000000000002,0.0,0.0081081081081081086,0.0,0.011428571428571429,0.059999999999999998,0.012500000000000001,0.0,0.055814284685911722,0.0,0.089679243367767905,0.0,0.10629185850136157,0.23748684174075835,0.11110243021644485
145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055814284685911722
146.0,0.40300000000000002,0.25979999999999998,1.0,1.0,1.0,0.19769999999999999,1.0,0.14799999999999999,1.0,0.94567901234567897,0.97499999999999998,0.99428571428571433,0.9027027027027027,0.95627240143369174,0.97714285714285709,0.97611111111111115,0.96875,0.027777777777777776,0.012500000000000001,0.0028571428571428571,0.048648648648648651,0.022580645161290321,0.011428571428571429,0.012500000000000001,0.015625,0.16433554953054486,0.11110243021644486,0.053375833406484025,0.2151324188338638,0.14856230889896072,0.10629185850136157,0.11110243021644485,0.12401959270615269
147.0,0.0,0.0,0.00080000000000000004,0.0,0.0,0.0023,0.0,0.00040000000000000002,0.00020000000000000001,0.70864197530864192,0.8881944444444444,0.77269841269841266,0.63963963963963966,0.92473118279569888,0.76698412698412699,0.63277777777777777,0.7993055555555556,0.2388888888888889,0.065625000000000003,0.16,0.30270270270270272,0.041935483870967745,0.15142857142857144,0.2475,0.121875,0.42640472283303921,0.24762544169571912,0.36660605559646714,0.45942766185677358,0.20044175977943207,0.35846611999416828,0.43155967142447405,0.32714138285304112
148.0,0.8629,0.0060000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9018518518518519,0.97499999999999998,1.0,1.0,1.0,1.0,1.0,0.99375000000000002,0.052777777777777778,0.012500000000000001,0.0,0.0,0.0,0.0,0.0,0.0031250000000000002,0.22358954347334156,0.11110243021644485,0.0,0.0,0.0,0.0,0.0,0.055814284685911722
149.0,0.4471,0.0,1.0,0.028899999999999999,1.0,1.0,1.0,1.0,0.1764,0.9253086419753086,0.98124999999999996,0.98984126984126986,0.97837837837837838,0.96129032258064517,1.0,0.98999999999999999,0.94027777777777777,0.041666666666666664,0.0093749999999999997,0.0057142857142857143,0.010810810810810811,0.01935483870967742,0.0,0.0050000000000000001,0.03125,0.19982631347136337,0.096369649656932968,0.075376605475845251,0.10341149443085941,0.13776875163911367,0.0,0.070533679898329427,0.17399263633843817
150.0,0.0001,1.0,0.011599999999999999,0.00040000000000000002,0.33879999999999999,1.0,0.015100000000000001,0.079299999999999995,0.34989999999999999,0.97777777777777775,0.93819444444444444,0.87619047619047619,0.79219219219219217,0.95483870967741935,0.83301587301587299,0.76388888888888884,0.89166666666666672,0.011111111111111112,0.034375000000000003,0.071428571428571425,0.11351351351351352,0.022580645161290321,0.094285714285714292,0.13250000000000001,0.056250000000000001,0.10482201257840673,0.18219044808935514,0.25753937681885641,0.3172194756999181,0.14856230889896072,0.29222580031090162,0.33903355291180254,0.23040385738958455
151.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,0.95630000000000004,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9790123456790123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12801909579781015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,0.93030000000000002,0.00050000000000000001,1.0,1.0,1.0,0.035099999999999999,1.0,1.0,1.0,0.97407407407407409,1.0,1.0,1.0,0.98853046594982075,1.0,1.0,1.0,0.016666666666666666,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.12801909579781015,0.0,0.0,0.0,0.080062410619295865,0.0,0.0,0.0
155.0,0.5161,0.42499999999999999,0.0011000000000000001,1.0,1.0,0.1196,1.0,1.0,1.0,0.96234567901234569,0.98541666666666672,1.0,1.0,0.91397849462365588,0.98285714285714287,1.0,1.0,0.019444444444444445,0.0093749999999999997,0.0,0.0,0.045161290322580643,0.0085714285714285719,0.0,0.0,0.13808098357373966,0.096369649656932968,0.0,0.0,0.20765776696040106,0.092184376028009593,0.0,0.0
156.0,0.46629999999999999,0.00069999999999999999,0.063600000000000004,1.0,1.0,0.0035000000000000001,1.0,1.0,1.0,0.94753086419753085,0.98263888888888884,1.0,1.0,0.97204301075268817,1.0,1.0,1.0,0.030555555555555555,0.0093749999999999997,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.17211017860732966,0.096369649656932968,0.0,0.0,0.12597176896623641,0.0,0.0,0.0
157.0,0.80530000000000002,0.0045999999999999999,0.065299999999999997,1.0,1.0,0.029700000000000001,1.0,1.0,1.0,0.96049382716049381,0.98263888888888884,1.0,1.0,0.98853046594982075,1.0,1.0,1.0,0.022222222222222223,0.0093749999999999997,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.14740554623801777,0.096369649656932968,0.0,0.0,0.080062410619295865,0.0,0.0,0.0
158.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.4955,0.080299999999999996,0.0011999999999999999,1.0,1.0,1.0,0.058099999999999999,1.0,1.0,0.98456790123456794,0.93958333333333333,1.0,1.0,0.97419354838709682,0.98412698412698407,1.0,1.0,0.0083333333333333332,0.034375000000000003,0.0,0.0,0.012903225806451613,0.0085714285714285719,0.0,0.0,0.090905934288630946,0.18219044808935511,0.0,0.0,0.11285713344861874,0.092184376028009593,0.0,0.0
161.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,0.9073,1.0,0.092700000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97638888888888886,1.0,0.99459459459459465,1.0,1.0,1.0,1.0,0.0,0.012500000000000001,0.0,0.0027027027027027029,0.0,0.0,0.0,0.0,0.0,0.11110243021644485,0.0,0.051917223546752836,0.0,0.0,0.0,0.0
164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99444444444444446,0.98750000000000004,0.99428571428571433,1.0,1.0,1.0,1.0,0.97499999999999998,0.0027777777777777779,0.0062500000000000003,0.0028571428571428571,0.0,0.0,0.0,0.0,0.012500000000000001,0.052631375893045611,0.078809501330740564,0.053375833406484031,0.0,0.0,0.0,0.0,0.11110243021644486
165.0,0.85909999999999997,1.0,0.090999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.98333333333333328,0.97638888888888886,1.0,1.0,0.99354838709677418,0.99428571428571433,1.0,0.98124999999999996,0.0083333333333333332,0.012500000000000001,0.0,0.0,0.0032258064516129032,0.0028571428571428571,0.0,0.0093749999999999997,0.090905934288630974,0.11110243021644485,0.0,0.0,0.056704502681441768,0.053375833406484025,0.0,0.096369649656932968
166.0,0.92220000000000002,0.88739999999999997,0.80469999999999997,1.0,1.0,0.8387,0.97140000000000004,0.95009999999999994,0.88180000000000003,0.8179012345679012,0.83263888888888893,0.79555555555555557,0.78318318318318314,0.82724014336917562,0.80126984126984124,0.80611111111111111,0.82013888888888886,0.09166666666666666,0.084375000000000006,0.10285714285714286,0.11081081081081082,0.087096774193548387,0.10000000000000001,0.097500000000000003,0.090624999999999997,0.2885548282196797,0.27794938275700487,0.30377220251433174,0.31389771426096985,0.28197681840645417,0.30000000000000004,0.29663740492392393,0.28707509361663547
167.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,0.2132,0.0001,0.012200000000000001,1.0,0.0,1.0,1.0,1.0,0.15440000000000001,0.96851851851851856,0.95416666666666672,1.0,0.98498498498498499,0.99354838709677418,0.99428571428571433,1.0,0.97638888888888886,0.019444444444444445,0.025000000000000001,0.0,0.013513513513513514,0.0032258064516129032,0.0028571428571428571,0.0,0.012500000000000001,0.13808098357373966,0.15612494995995996,0.0,0.11545951007185855,0.056704502681441768,0.053375833406484011,0.0,0.11110243021644486
170.0,0.012800000000000001,0.0,0.0016999999999999999,1.0,0.023699999999999999,1.0,0.00020000000000000001,0.0,0.0,0.98518518518518516,0.97916666666666663,0.98857142857142855,0.93993993993993996,1.0,0.97904761904761906,0.91055555555555556,0.93611111111111112,0.011111111111111112,0.012500000000000001,0.0057142857142857143,0.032432432432432434,0.0,0.014285714285714285,0.067500000000000004,0.050000000000000003,0.10482201257840672,0.11110243021644485,0.075376605475845251,0.1771456173856642,0.0,0.11866605518454394,0.25088593025516598,0.21794494717703367
171.0,0.27200000000000002,0.0,0.0047000000000000002,0.1123,1.0,0.0,1.0,1.0,1.0,0.98456790123456794,0.89722222222222225,0.97269841269841273,1.0,0.98279569892473118,1.0,1.0,0.98124999999999996,0.013888888888888888,0.056250000000000001,0.014285714285714285,0.0,0.01935483870967742,0.0,0.0,0.0093749999999999997,0.11702985796078276,0.23040385738958452,0.11866605518454396,0.0,0.1377687516391137,0.0,0.0,0.096369649656932968
172.0,0.61360000000000003,0.30549999999999999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.95679012345679015,1.0,1.0,1.0,0.99354838709677418,1.0,0.95166666666666666,1.0,0.022222222222222223,0.0,0.0,0.0,0.0032258064516129032,0.0,0.032500000000000001,0.0,0.14740554623801774,0.0,0.0,0.0,0.056704502681441775,0.0,0.17732385626305333,0.0
173.0,0.63490000000000002,0.0001,0.2132,1.0,1.0,1.0,1.0,1.0,1.0,0.82098765432098764,0.97013888888888888,0.95999999999999996,0.97837837837837838,1.0,0.96571428571428575,1.0,1.0,0.10555555555555556,0.015625,0.02,0.010810810810810811,0.0,0.017142857142857144,0.0,0.0,0.30726792908944078,0.12401959270615269,0.13999999999999999,0.10341149443085941,0.0,0.12980361933257767,0.0,0.0
174.0,0.98140000000000005,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.99375000000000002,0.97142857142857142,0.98498498498498499,0.99354838709677418,1.0,1.0,1.0,0.0,0.0031250000000000002,0.014285714285714285,0.013513513513513514,0.0032258064516129032,0.0,0.0,0.0,0.0,0.055814284685911722,0.11866605518454394,0.11545951007185853,0.056704502681441768,0.0,0.0,0.0
175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,0.0027000000000000001,0.00040000000000000002,0.0,0.1229,0.19719999999999999,1.0,0.26179999999999998,0.088200000000000001,1.0,0.87222222222222223,0.88402777777777775,0.9568253968253968,0.87027027027027026,1.0,0.94412698412698415,0.93833333333333335,0.96875,0.074999999999999997,0.071874999999999994,0.022857142857142857,0.070270270270270274,0.0,0.028571428571428571,0.032500000000000001,0.015625,0.26339134382131846,0.25828082463667329,0.14944796377853739,0.25560195497377058,0.0,0.16659862556700861,0.17732385626305333,0.12401959270615269
178.0,0.28070000000000001,0.00020000000000000001,0.0057000000000000002,1.0,0.086099999999999996,1.0,1.0,1.0,0.0111,0.93641975308641978,0.97152777777777777,0.98857142857142855,0.97957957957957953,0.99354838709677418,1.0,0.995,0.90069444444444446,0.036111111111111108,0.015625,0.0057142857142857143,0.010810810810810811,0.0032258064516129032,0.0,0.0025000000000000001,0.053124999999999999,0.18656660678007758,0.12401959270615269,0.075376605475845251,0.10341149443085941,0.056704502681441775,0.0,0.049937460888595443,0.22428271082497644
179.0,0.00029999999999999997,0.0091000000000000004,0.0,0.21879999999999999,0.052400000000000002,0.0001,0.0077999999999999996,1.0,0.0,0.91975308641975306,0.89097222222222228,0.97269841269841273,0.98498498498498499,0.65949820788530467,0.9352380952380952,0.97999999999999998,0.94930555555555551,0.044444444444444446,0.078125,0.014285714285714285,0.0081081081081081086,0.22903225806451613,0.034285714285714287,0.01,0.034375000000000003,0.20608041101101562,0.26836818808308854,0.11866605518454396,0.089679243367767877,0.42021004608455642,0.18196209517817896,0.099498743710661988,0.18219044808935511
180.0,0.0,0.13500000000000001,0.019199999999999998,0.10059999999999999,1.0,0.16739999999999999,0.0001,0.0,0.0094000000000000004,0.88518518518518519,0.79722222222222228,0.80380952380952386,0.82702702702702702,0.93189964157706096,0.9098412698412699,0.77666666666666662,0.90555555555555556,0.061111111111111109,0.1125,0.10571428571428572,0.086486486486486491,0.035483870967741936,0.051428571428571428,0.16,0.050000000000000003,0.2395340126367789,0.31598061649411346,0.30747158488257753,0.2810810810810811,0.18499936721212476,0.22087026388671643,0.36660605559646714,0.21794494717703367
181.0,0.88990000000000002,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93650793650793651,1.0,0.98124999999999996,0.0,0.0,0.0,0.0,0.0,0.040000000000000001,0.0,0.0093749999999999997,0.0,0.0,0.0,0.0,0.0,0.19595917942265423,0.0,0.096369649656932968
182.0,0.0083999999999999995,0.80549999999999999,0.0,1.0,1.0,0.0097999999999999997,0.00040000000000000002,1.0,0.0,0.90802469135802466,0.94999999999999996,0.98857142857142855,1.0,0.83369175627240144,0.96063492063492062,0.995,0.90763888888888888,0.047222222222222221,0.043749999999999997,0.0057142857142857143,0.0,0.090322580645161285,0.022857142857142857,0.0025000000000000001,0.071874999999999994,0.21211384667347219,0.20453835214941968,0.075376605475845251,0.0,0.28664335343900721,0.14944796377853739,0.04993746088859545,0.25828082463667329
183.0,0.85650000000000004,0.0545,0.094100000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.98456790123456794,0.97638888888888886,0.99428571428571433,0.98918918918918919,1.0,0.98857142857142855,0.98499999999999999,0.99375000000000002,0.0083333333333333332,0.012500000000000001,0.0028571428571428571,0.0054054054054054057,0.0,0.0057142857142857143,0.0074999999999999997,0.0031250000000000002,0.09090593428863096,0.11110243021644485,0.053375833406484018,0.073322486304056939,0.0,0.075376605475845251,0.086277169633686979,0.055814284685911722
